regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
fur	yusU	-20.0	20.0	0.959732786811	0.998016694208	0	0.872509960159	0.252304147465
fur	yfhA	-20.0	20.0	0.950135538916	0.998016235932	-1	0.872679045093	0.252688172043
sigD	fliE	20.0	20.0	0.961921190521	0.998009820062	1	0.872847682119	0.253072196621
sigG	gerKC	20.0	20.0	0.959643205382	0.998003060485	1	0.873015873016	0.253456221198
liaR	liaH	20.0	20.0	0.967886573353	0.998001914793	1	0.873183619551	0.253840245776
sigD	flgG	20.0	20.0	0.949935747788	0.997999279704	1	0.873350923483	0.254224270353
sigE	yesJ	20.0	20.0	0.958764693244	0.99799721746	1	0.873517786561	0.254608294931
cymR	yxeN	-20.0	20.0	0.953245073644	0.997996415476	-1	0.873684210526	0.254992319508
ccpA	araL	-20.0	20.0	0.959837968636	0.9979959572	-1	0.873850197109	0.255376344086
ydiH	cydC	-20.0	20.0	0.950809536348	0.997994811509	-1	0.874015748031	0.255760368664
kdgR	kduI	-20.0	20.0	0.960787442336	0.997993092972	-1	0.874180865007	0.256144393241
yqaE	yqcC	-20.0	20.0	0.971966324945	0.997992520127	0	0.873036649215	0.256144393241
sigL	bkdAB	20.0	20.0	0.954459453551	0.997990343314	1	0.873202614379	0.256528417819
spoIVCB	yfnF	20.0	20.0	0.949741792043	0.997989426761	1	0.873368146214	0.256912442396
fur	yfiY	-20.0	20.0	0.943848707481	0.997976022176	-1	0.873533246415	0.257296466974
sigD	yjcQ	20.0	20.0	0.95216917306	0.997972699671	1	0.873697916667	0.257680491551
sigE	spoVM	20.0	20.0	0.954701954953	0.997969377167	1	0.873862158648	0.258064516129
deoR	pdp	-20.0	20.0	0.954159592403	0.997967314923	-1	0.874025974026	0.258448540707
sigG	ytzH	20.0	20.0	0.955940942437	0.997964679834	0	0.872892347601	0.258448540707
ccpA	levG	-20.0	20.0	0.949196909086	0.99796135733	-1	0.873056994819	0.258832565284
slrR	lytC	-20.0	20.0	0.953770258195	0.997955056029	-1	0.873221216041	0.259216589862
codY	dppC	-20.0	20.0	0.966346756312	0.997941307736	-1	0.87338501292	0.259600614439
sigG	yutC	20.0	20.0	0.960804552762	0.997932829623	0	0.872258064516	0.259600614439
fur	yfiZ	-20.0	20.0	0.953121833706	0.997931683932	-1	0.872422680412	0.259984639017
rok	ykrL	-20.0	20.0	0.951470268576	0.997928475997	-1	0.872586872587	0.260368663594
sigB	yjgB	20.0	20.0	0.955177706485	0.997927559444	1	0.872750642674	0.260752688172
yvfI	yvfV	-20.0	20.0	0.950607064238	0.997923893232	-1	0.872913992298	0.26113671275
resD	albG	20.0	20.0	0.958521420034	0.997923778663	1	0.873076923077	0.261520737327
cymR	yrhB	-20.0	20.0	0.945617087909	0.99791266546	-1	0.87323943662	0.261904761905
codY	yufO	-20.0	20.0	0.951430804721	0.997912207184	-1	0.873401534527	0.262288786482
spoIVCB	yjqC	20.0	20.0	0.943770007928	0.997911978045	0	0.872286079183	0.262288786482
sigG	ybaK	20.0	20.0	0.962811688492	0.99790246881	1	0.872448979592	0.26267281106
ctsR	clpC	-20.0	20.0	0.953574248774	0.997900864842	-1	0.872611464968	0.263056835637
abrB	sipW	-20.0	20.0	0.952666550116	0.997900864842	-1	0.872773536896	0.263440860215
sigL	levD	20.0	20.0	0.943301123692	0.997898229753	1	0.87293519695	0.263824884793
spoIVCB	yfnG	20.0	20.0	0.952750289812	0.997892386728	1	0.873096446701	0.26420890937
spo0A	spoIIAA	20.0	20.0	0.946143746226	0.997889866208	1	0.873257287706	0.264592933948
sigD	hag	20.0	20.0	0.951441224455	0.997889178793	1	0.873417721519	0.264976958525
rocR	rocD	20.0	20.0	0.940293041565	0.997887803964	1	0.873577749684	0.265360983103
sigB	yhxD	20.0	20.0	0.967075585481	0.997886429135	1	0.873737373737	0.26574500768
nsrR	nasD	-20.0	20.0	0.944259096729	0.99788574172	-1	0.873896595208	0.266129032258
deoR	nupC	-20.0	20.0	0.945402235686	0.997879898696	-1	0.874055415617	0.266513056836
yozG	yoaT	20.0	20.0	0.962951650378	0.997874055671	0	0.872955974843	0.266513056836
sigW	yqfA	20.0	20.0	0.959560366147	0.997872680842	1	0.873115577889	0.266897081413
sigG	gerKB	20.0	20.0	0.946088187672	0.997871764289	1	0.873274780427	0.267281105991
xre	xkdD	-20.0	20.0	0.946732506036	0.997871535151	-1	0.87343358396	0.267665130568
cymR	yxeP	-20.0	20.0	0.942615996975	0.997870618598	-1	0.873591989987	0.268049155146
fur	ybbB	-20.0	20.0	0.941781327674	0.997860536517	-1	0.87375	0.268433179724
codY	dppB	-20.0	20.0	0.934917188256	0.997859849102	-1	0.873907615481	0.268817204301
lexA	yneA	-20.0	20.0	0.963134780012	0.997858359704	-1	0.874064837905	0.269201228879
cymR	ssuB	-20.0	20.0	0.957852825318	0.997856641167	-1	0.874221668742	0.269585253456
manR	yjdF	20.0	20.0	0.945960556742	0.997856068322	1	0.874378109453	0.269969278034
cymR	yrrT	-20.0	20.0	0.948119070248	0.997854922631	-1	0.874534161491	0.270353302611
sigD	flhP	20.0	20.0	0.950378843865	0.99785240211	1	0.874689826303	0.270737327189
fur	yetG	-20.0	20.0	0.946537424585	0.997851485557	-1	0.874845105328	0.271121351767
sigG	ykzP	20.0	20.0	0.949279001213	0.997850683574	0	0.873762376238	0.271121351767
sigB	yaaI	20.0	20.0	0.948131944278	0.997840143216	1	0.8739184178	0.271505376344
sigD	fliI	20.0	20.0	0.954181872374	0.99783831011	1	0.874074074074	0.271889400922
malR	malP	20.0	20.0	0.963320900759	0.997838080972	1	0.874229346486	0.272273425499
yesS	yngE	20.0	20.0	0.952118428129	0.997835675021	0	0.87315270936	0.272273425499
rocR	argI	20.0	20.0	0.947079720813	0.997832696224	1	0.873308733087	0.272657450077
birA	yhfS	-20.0	20.0	0.939567294373	0.997829602858	0	0.872235872236	0.272657450077
sigB	ohrB	20.0	20.0	0.94167576309	0.997825363801	1	0.872392638037	0.273041474654
yesS	yngF	20.0	20.0	0.947323919521	0.997825249232	0	0.871323529412	0.273041474654
ydiH	cydA	-20.0	20.0	0.949763819488	0.99782421811	-1	0.871481028152	0.273425499232
gerE	yodI	20.0	20.0	0.944928109364	0.997821812159	0	0.870415647922	0.273425499232
nadR	coxA	-20.0	20.0	0.943381684593	0.997817573102	0	0.869352869353	0.273425499232
arfM	alsD	20.0	20.0	0.942877330664	0.997814708874	1	0.869512195122	0.27380952381
sigB	yhcM	20.0	20.0	0.945558795553	0.997811042663	1	0.869671132765	0.274193548387
fadR	yhfL	-20.0	20.0	0.94524966746	0.997808980419	-1	0.869829683698	0.274577572965
spoIVCB	ywrK	20.0	20.0	0.937305091318	0.997808063866	0	0.868772782503	0.274577572965
sigB	ydbD	20.0	20.0	0.948099174153	0.997807720159	1	0.868932038835	0.274961597542
codY	frlO	-20.0	20.0	0.951103459372	0.997803939379	-1	0.869090909091	0.27534562212
cymR	ssuD	-20.0	20.0	0.941218712416	0.997803824809	-1	0.869249394673	0.275729646697
gmuR	gmuC	-20.0	20.0	0.939101333789	0.99780371024	-1	0.869407496977	0.276113671275
ahrC	rocG	20.0	20.0	0.962572230123	0.997801075151	1	0.869565217391	0.276497695853
ytrA	ywoB	-20.0	20.0	0.959784969547	0.997800273167	-1	0.869722557298	0.27688172043
sigF	yqzG	20.0	20.0	0.941071615902	0.997798554631	1	0.869879518072	0.277265745008
sigG	ythA	20.0	20.0	0.980774750386	0.997797638078	0	0.868832731649	0.277265745008
sigW	ywrE	20.0	20.0	0.944857332951	0.99779729437	1	0.868990384615	0.277649769585
sigV	rsiV	20.0	20.0	0.948705421439	0.997796492387	1	0.869147659064	0.278033794163
sigF	yuiC	20.0	20.0	0.978768223889	0.99779477385	1	0.869304556355	0.27841781874
hrcA	dnaJ	-20.0	20.0	0.951575834875	0.997790763931	-1	0.869461077844	0.278801843318
ccpA	exuT	-20.0	20.0	0.948117488701	0.997789503671	-1	0.86961722488	0.279185867896
spoIVCB	yqaN	20.0	20.0	0.946802484632	0.997789274533	0	0.868578255675	0.279185867896
cymR	ssuC	-20.0	20.0	0.956482747934	0.997789045395	-1	0.868735083532	0.279569892473
sigB	ytaB	20.0	20.0	0.944381706093	0.997785493752	1	0.868891537545	0.279953917051
sigB	yqxL	20.0	20.0	0.944264093974	0.997781598403	1	0.869047619048	0.280337941628
codY	yufP	-20.0	20.0	0.941204238981	0.997779307021	-1	0.86920332937	0.280721966206
sigG	yugF	20.0	20.0	0.971301442103	0.997779077883	0	0.868171021378	0.280721966206
iolR	iolE	-20.0	20.0	0.943290468977	0.997777359346	-1	0.868327402135	0.281105990783
sinR	epsD	-20.0	20.0	0.951343670583	0.997776557362	-1	0.868483412322	0.281490015361
cggR	gapA	-20.0	20.0	0.926591745309	0.997768995801	-1	0.868639053254	0.281874039939
azlB	azlC	-20.0	20.0	0.942573881239	0.997764527606	-1	0.868794326241	0.282258064516
sigG	yrbG	20.0	20.0	0.934379995679	0.997762121655	0	0.867768595041	0.282258064516
phoP	tuaH	20.0	20.0	0.990904831511	0.997759028289	1	0.867924528302	0.282642089094
araR	araL	-20.0	20.0	0.940208494358	0.997757997167	-1	0.868080094229	0.283026113671
aseR	ydzS	-20.0	20.0	0.94893328798	0.997755362078	0	0.867058823529	0.283026113671
sigB	clpC	20.0	20.0	0.938672884912	0.997746425687	1	0.867215041128	0.283410138249
yesS	yesR	20.0	20.0	0.956877999696	0.997745967411	0	0.866197183099	0.283410138249
ylaC	ylaB	20.0	20.0	0.94978028014	0.997744478013	1	0.866354044549	0.283794162826
pucR	pucB	20.0	20.0	0.99650858519	0.997741270078	1	0.866510538642	0.284178187404
yqaE	yqzN	-20.0	20.0	0.965386422937	0.997741040939	0	0.865497076023	0.284178187404
comK	comGG	20.0	20.0	0.93706177292	0.99773840585	1	0.865654205607	0.284562211982
abrB	epsB	-20.0	20.0	0.9548944678	0.997736229037	-1	0.865810968495	0.284946236559
sigD	cheD	20.0	20.0	0.943516957599	0.997734854208	1	0.865967365967	0.285330261137
sigE	spsJ	20.0	20.0	0.952700132634	0.997732333687	0	0.864959254948	0.285330261137
yqaE	yqcB	-20.0	20.0	0.971550737695	0.997729813167	0	0.863953488372	0.285330261137
cymR	ssuA	-20.0	20.0	0.956561486001	0.997727865492	-1	0.864111498258	0.285714285714
sigL	bkdB	20.0	20.0	0.939888225666	0.997727521785	1	0.864269141531	0.286098310292
sigD	fliZ	20.0	20.0	0.939973099716	0.997727292647	1	0.864426419467	0.286482334869
resD	ctaF	20.0	20.0	0.950757174855	0.997724772126	1	0.864583333333	0.286866359447
resD	albD	20.0	20.0	0.957907093884	0.997724772126	1	0.864739884393	0.287250384025
mhqR	ydfN	-20.0	20.0	0.939616620969	0.99772431385	-1	0.864896073903	0.287634408602
sigB	yfkH	20.0	20.0	0.9344796689	0.997722709882	1	0.865051903114	0.28801843318
sigB	yybO	20.0	20.0	0.93803774271	0.99772167876	0	0.864055299539	0.28801843318
phoP	tuaG	20.0	20.0	0.993785973007	0.997720762208	1	0.864211737629	0.288402457757
abrB	yqxM	-20.0	20.0	0.959897011116	0.997720762208	-1	0.864367816092	0.288786482335
malR	mdxG	20.0	20.0	0.944269449914	0.997720647639	0	0.86337543054	0.288786482335
phoP	tatAD	20.0	20.0	0.992301834567	0.99770758676	1	0.863532110092	0.289170506912
sinR	slrR	-20.0	20.0	0.941821929741	0.997697504679	-1	0.863688430699	0.28955453149
codY	leuA	-20.0	20.0	0.939344880026	0.99769739011	-1	0.863844393593	0.289938556068
sigH	spoIIAA	20.0	20.0	0.948592430799	0.99769739011	1	0.864	0.290322580645
yvoA	nagP	-20.0	20.0	0.945165187739	0.99768971398	-1	0.864155251142	0.290706605223
sigE	spsK	20.0	20.0	0.951347932453	0.997689370273	0	0.863169897377	0.290706605223
sigW	yqeZ	20.0	20.0	0.944152232055	0.997689141134	1	0.863325740319	0.2910906298
gerE	yitD	-20.0	20.0	0.944639110084	0.997683985525	0	0.862343572241	0.2910906298
spoIVCB	ypqP	20.0	20.0	0.9527983579	0.997681350435	0	0.861363636364	0.2910906298
spoIIID	spoIVFB	-20.0	20.0	0.941280713629	0.997678715346	-1	0.861520998865	0.291474654378
cymR	yxeQ	-20.0	20.0	0.944380489845	0.997676538533	-1	0.861678004535	0.291858678955
sigD	cheY	20.0	20.0	0.951083538223	0.997674018012	1	0.861834654587	0.292242703533
sigD	cheW	20.0	20.0	0.94032569169	0.997669664386	1	0.861990950226	0.292626728111
ganR	ganB	-20.0	20.0	0.939769094613	0.997668633264	-1	0.862146892655	0.293010752688
ccpA	levE	-20.0	20.0	0.932307555016	0.997668518695	-1	0.86230248307	0.293394777266
sigD	motB	20.0	20.0	0.904534967148	0.997662217395	1	0.862457722661	0.293778801843
ctsR	mcsB	-20.0	20.0	0.939136209861	0.997660155151	-1	0.862612612613	0.294162826421
aseR	ydzS	-20.0	20.0	0.94090373317	0.997659124029	0	0.861642294713	0.294162826421
sigE	yjmD	20.0	20.0	0.882206013896	0.997658436614	1	0.861797752809	0.294546850998
gerE	yitB	-20.0	20.0	0.938348935071	0.997656145232	0	0.860830527497	0.294546850998
codY	bkdAA	-20.0	20.0	0.942367070111	0.997652020744	-1	0.860986547085	0.294930875576
spoIVCB	spsK	20.0	20.0	0.94356959634	0.997645948581	1	0.861142217245	0.295314900154
comK	nucA	20.0	20.0	0.940807112224	0.997636439346	1	0.86129753915	0.295698924731
fur	efeM	-20.0	20.0	0.934700381302	0.997632543996	-1	0.861452513966	0.296082949309
abrB	yfmG	-20.0	20.0	0.935387184318	0.997631512874	-1	0.861607142857	0.296466973886
sigD	fliF	20.0	20.0	0.950435255773	0.997630023476	1	0.861761426979	0.296850998464
sigD	tlpC	20.0	20.0	0.942132569901	0.99762566985	1	0.861915367483	0.297235023041
codY	ilvH	-20.0	20.0	0.947942030441	0.997625555281	-1	0.862068965517	0.297619047619
spoIVCB	yoaI	20.0	20.0	0.953766212321	0.997623149329	0	0.861111111111	0.297619047619
lmrA	yxaF	-20.0	20.0	0.942804068346	0.997617077167	-1	0.861265260821	0.298003072197
codY	appA	-20.0	20.0	0.937070498295	0.99761661889	-1	0.861419068736	0.298387096774
sigM	ydaH	20.0	20.0	0.951130623589	0.997616504321	1	0.861572535991	0.298771121352
gmuR	gmuD	-20.0	20.0	0.920249111364	0.997615014923	-1	0.861725663717	0.299155145929
sigB	ykzN	20.0	20.0	0.931566205051	0.997609286468	0	0.860773480663	0.299155145929
resD	yclK	20.0	20.0	0.929199856798	0.997607797069	1	0.860927152318	0.299539170507
sigG	ykjA	20.0	20.0	0.940927490136	0.997604932842	0	0.859977949283	0.299539170507
ahrC	artQ	-20.0	20.0	0.930983180511	0.997599891801	0	0.859030837004	0.299539170507
spoIVCB	yfnH	20.0	20.0	0.939416697494	0.997599318955	1	0.859185918592	0.299923195084
yvrH	yxiI	20.0	20.0	0.926587108821	0.997596913004	0	0.858241758242	0.299923195084
yvrH	yxiF	20.0	20.0	0.943631046712	0.997595881882	0	0.857299670692	0.299923195084
xre	xtrA	-20.0	20.0	0.93203443516	0.997595881882	-1	0.857456140351	0.300307219662
sigG	ylaJ	20.0	20.0	0.93549194746	0.997594621622	1	0.857612267251	0.30069124424
sigE	ydhD	20.0	20.0	0.975763326866	0.997586487216	1	0.857768052516	0.301075268817
phoP	tuaA	20.0	20.0	0.97991630549	0.997582935573	1	0.857923497268	0.301459293395
spo0A	sigF	20.0	20.0	0.939296337058	0.997581789882	1	0.85807860262	0.301843317972
yozG	yoaS	20.0	20.0	0.958461195394	0.99758075876	0	0.857142857143	0.301843317972
purR	xpt	-20.0	20.0	0.939553013463	0.997580071346	-1	0.857298474946	0.30222734255
sigW	ythP	20.0	20.0	0.933217210302	0.997579383931	1	0.857453754081	0.302611367127
malR	yvdK	20.0	20.0	0.930706903327	0.997577550825	0	0.85652173913	0.302611367127
yvrH	yxiG	20.0	20.0	0.946786059352	0.997574457459	0	0.8555917481	0.302611367127
lexA	tagC	-20.0	20.0	0.938675653148	0.997571593232	-1	0.855748373102	0.302995391705
ytrA	ytrC	-20.0	20.0	0.932407601817	0.997564489947	-1	0.855904658722	0.303379416283
yqaE	yqaH	-20.0	20.0	0.966300985708	0.997561052874	-1	0.856060606061	0.30376344086
phoP	treP	20.0	20.0	0.967116159459	0.997560938305	1	0.856216216216	0.304147465438
spoIVCB	spsJ	20.0	20.0	0.946410598719	0.99755899063	1	0.856371490281	0.304531490015
rok	yybM	-20.0	20.0	0.942491458141	0.997558074077	-1	0.856526429342	0.304915514593
sigB	katX	20.0	20.0	0.929844257977	0.997551772776	1	0.856681034483	0.305299539171
citR	citA	-20.0	20.0	0.935056472316	0.997550856224	-1	0.856835306781	0.305683563748
sigE	yozD	20.0	20.0	0.992540524216	0.997543982077	0	0.855913978495	0.305683563748
sigG	ykzE	20.0	20.0	0.92022521343	0.997543867508	0	0.854994629431	0.305683563748
sigM	ycgR	20.0	20.0	0.939847150472	0.997542721817	1	0.855150214592	0.306067588326
sigE	cwlD	20.0	20.0	0.92566261222	0.997541690695	1	0.855305466238	0.306451612903
sigB	yoxB	20.0	20.0	0.92858280188	0.997539857589	1	0.855460385439	0.306835637481
ganR	ganQ	-20.0	20.0	0.934335714429	0.997534358272	-1	0.855614973262	0.307219662058
sigW	yoaG	20.0	20.0	0.929374586454	0.997528629817	1	0.855769230769	0.307603686636
sigB	yjgD	20.0	20.0	0.952297321681	0.997526109297	1	0.855923159018	0.307987711214
cymR	mccA	-20.0	20.0	0.937592935114	0.99752565102	-1	0.856076759062	0.308371735791
sigD	flgC	20.0	20.0	0.947261992258	0.997519807996	1	0.856230031949	0.308755760369
sigD	fliP	20.0	20.0	0.919507988481	0.997513850402	1	0.856382978723	0.309139784946
gerE	cgeC	20.0	20.0	0.923044951758	0.997509496776	1	0.856535600425	0.309523809524
malR	mdxE	20.0	20.0	0.937299901512	0.997508121947	0	0.855626326964	0.309523809524
ccpA	araB	-20.0	20.0	0.949697089876	0.997505830565	-1	0.855779427359	0.309907834101
sigG	gerAA	20.0	20.0	0.927600762003	0.997505257719	1	0.85593220339	0.310291858679
sigB	ywtG	20.0	20.0	0.927890136807	0.997503424614	1	0.856084656085	0.310675883257
sigB	yhdF	20.0	20.0	0.945935910843	0.997502049785	1	0.856236786469	0.311059907834
cymR	yxeK	-20.0	20.0	0.941018373719	0.997494831931	-1	0.856388595565	0.311443932412
yhgD	yhgE	20.0	20.0	0.943168032448	0.997492540549	0	0.855485232068	0.311443932412
yvrH	yxzG	20.0	20.0	0.941579138781	0.997487957784	0	0.854583772392	0.311443932412
sigG	gerBC	20.0	20.0	0.946509927694	0.997487384939	1	0.854736842105	0.311827956989
sigB	yxiS	20.0	20.0	0.936840175237	0.997485780971	1	0.854889589905	0.312211981567
ccpA	kdgA	-20.0	20.0	0.946002908002	0.997484177004	-1	0.855042016807	0.312596006144
cymR	yrhC	-20.0	20.0	0.923652264726	0.997483718728	-1	0.85519412382	0.312980030722
ywrC	ywrB	20.0	20.0	0.926294596598	0.997483489589	0	0.85429769392	0.312980030722
sigW	pbpE	20.0	20.0	0.954902867882	0.997481885622	1	0.85445026178	0.3133640553
malR	yvdJ	20.0	20.0	0.933008332651	0.997481427345	0	0.853556485356	0.3133640553
sigE	glnP	20.0	20.0	0.928754529756	0.997480167085	1	0.853709508882	0.313748079877
yesS	yngG	20.0	20.0	0.92676044321	0.997477531996	0	0.852818371608	0.313748079877
ccpA	kdgT	-20.0	20.0	0.947025718726	0.997475928028	-1	0.852971845673	0.314132104455
sigL	rocB	20.0	20.0	0.924027881751	0.997464929394	1	0.853125	0.314516129032
abrB	epsA	-20.0	20.0	0.929718323992	0.997464700256	-1	0.853277835588	0.31490015361
codY	yufQ	-20.0	20.0	0.936726154437	0.997464585687	-1	0.85343035343	0.315284178187
yvoA	nagBA	-20.0	20.0	0.924260320022	0.997462065167	-1	0.853582554517	0.315668202765
sigD	yoaH	20.0	20.0	0.921691664718	0.997457940679	1	0.853734439834	0.316052227343
sigW	cypB	20.0	20.0	0.931651122593	0.997457940679	1	0.853886010363	0.31643625192
resD	sboX	20.0	20.0	0.921546570521	0.997457024126	1	0.854037267081	0.316820276498
exuR	exuT	-20.0	20.0	0.929292445808	0.99745645128	-1	0.854188210962	0.317204301075
sigG	yqfX	20.0	20.0	0.931810289883	0.997451181102	1	0.854338842975	0.317588325653
abrB	tasA	-20.0	20.0	0.923554865113	0.997448889719	-1	0.854489164087	0.31797235023
mta	ymfH	20.0	20.0	0.926406260086	0.99744625463	1	0.854639175258	0.318356374808
pucR	pucG	20.0	20.0	0.939600753871	0.99744625463	1	0.854788877446	0.318740399386
sigB	mcsB	20.0	20.0	0.932434112399	0.997444306955	1	0.854938271605	0.319124423963
sigB	ydjJ	20.0	20.0	0.936688105097	0.997441901004	0	0.854059609455	0.319124423963
spoIVCB	yjcZ	20.0	20.0	0.959834964603	0.997440640744	0	0.85318275154	0.319124423963
yvrH	yxzC	20.0	20.0	0.925130695033	0.997437547378	0	0.852307692308	0.319124423963
sigB	ycdF	20.0	20.0	0.958697778854	0.997434568581	1	0.852459016393	0.319508448541
yvrH	lytC	-20.0	20.0	0.920732609698	0.997434224874	-1	0.852610030706	0.319892473118
sigG	yhfM	20.0	20.0	0.926722321682	0.997431818923	0	0.851738241309	0.319892473118
codY	bkdB	-20.0	20.0	0.916746644649	0.997431246077	-1	0.85188968335	0.320276497696
sigG	ydhU	20.0	20.0	0.93302318462	0.997426319606	0	0.851020408163	0.320276497696
spoIIID	spoIVFA	-20.0	20.0	0.930338178441	0.997422080549	-1	0.851172273191	0.320660522273
sigB	ytxJ	20.0	20.0	0.926815188687	0.99742185141	1	0.851323828921	0.321044546851
adaA	adaB	20.0	20.0	0.932877987636	0.997418987183	1	0.851475076297	0.321428571429
fur	yfhC	-20.0	20.0	0.933207014387	0.997417956061	-1	0.85162601626	0.321812596006
resD	cydC	20.0	20.0	0.961198516279	0.997408561394	1	0.851776649746	0.322196620584
pucR	pucA	20.0	20.0	0.997155252154	0.997407988549	1	0.851926977688	0.322580645161
sigG	ylyA	20.0	20.0	0.934599264486	0.99740775941	0	0.851063829787	0.322580645161
yvoA	nagA	-20.0	20.0	0.936817645067	0.997407186565	-1	0.851214574899	0.322964669739
arfM	alsS	20.0	20.0	0.924653763757	0.997407186565	1	0.851365015167	0.323348694316
xylR	xynB	-20.0	20.0	0.922851442375	0.997406613719	-1	0.851515151515	0.323732718894
resD	yclJ	20.0	20.0	0.924000947148	0.997394240256	1	0.851664984864	0.324116743472
gerE	yitC	-20.0	20.0	0.929512599233	0.997392063443	0	0.850806451613	0.324116743472
walR	iseA	-20.0	20.0	0.929271386618	0.997386564126	-1	0.850956696878	0.324500768049
ylaC	ylaA	20.0	20.0	0.923237501418	0.997385647573	1	0.851106639839	0.324884792627
spo0A	ywcI	20.0	20.0	0.935071689153	0.99738347076	0	0.850251256281	0.324884792627
abrB	ppsE	-20.0	20.0	0.932444832544	0.99738083567	-1	0.850401606426	0.325268817204
ccpB	gntR	-20.0	20.0	0.926432632183	0.997379117134	-1	0.850551654965	0.325652841782
resD	ctaG	20.0	20.0	0.922551211561	0.997374648939	1	0.850701402806	0.326036866359
cymR	yxeR	-20.0	20.0	0.922353199722	0.99737327411	0	0.84984984985	0.326036866359
malR	mdxF	20.0	20.0	0.924760150888	0.997372472126	0	0.849	0.326036866359
rocR	rocG	20.0	20.0	0.9419721947	0.997370180744	1	0.849150849151	0.326420890937
spoIVCB	yueG	20.0	20.0	0.934598262464	0.997369951605	0	0.848303393214	0.326420890937
nsrR	nasE	-20.0	20.0	0.918228923069	0.997368691345	-1	0.848454636092	0.326804915515
sigD	ylqG	20.0	20.0	0.931635550021	0.99736685824	0	0.847609561753	0.326804915515
ccpA	levF	-20.0	20.0	0.922522629217	0.997364452288	-1	0.84776119403	0.327188940092
ganR	ganP	-20.0	20.0	0.927521024455	0.99736422315	-1	0.847912524851	0.32757296467
ahrC	ytzD	-20.0	20.0	0.915855764799	0.997361588061	0	0.847070506455	0.32757296467
sigD	cheA	20.0	20.0	0.922675481927	0.997357234435	1	0.847222222222	0.327956989247
iolR	iolF	-20.0	20.0	0.943246472553	0.997355630467	-1	0.847373637265	0.328341013825
resD	nasD	20.0	20.0	0.91713578817	0.997354713914	1	0.847524752475	0.328725038402
yvrH	rsiX	20.0	20.0	0.929587321232	0.997353911931	1	0.847675568744	0.32910906298
kipR	lipC	-20.0	20.0	0.909691839733	0.997350016581	-1	0.847826086957	0.329493087558
sigB	yyzH	20.0	20.0	0.917609929546	0.997346923215	0	0.846989141165	0.329493087558
codY	bkdAB	-20.0	20.0	0.936304146733	0.997344860971	-1	0.847140039448	0.329877112135
gerE	ypzD	20.0	20.0	0.917438215069	0.997332602077	0	0.846305418719	0.329877112135
xre	xkdC	-20.0	20.0	0.933627380551	0.997331456386	-1	0.846456692913	0.330261136713
phoP	ykoL	20.0	20.0	0.985865724599	0.997326759053	1	0.846607669617	0.33064516129
spo0A	skfA	20.0	20.0	0.916043232306	0.997321374305	1	0.846758349705	0.331029185868
resD	albB	20.0	20.0	0.92794630034	0.997316676971	1	0.846908734053	0.331413210445
sigW	yvlC	20.0	20.0	0.926929367496	0.997304876353	1	0.847058823529	0.331797235023
resD	hemY	20.0	20.0	0.916949094226	0.997302814109	0	0.846229187071	0.331797235023
