regulator	target	beta.sign.sum	beta.non.zero	var.exp.median	combined_confidences	prior	precision	recall
yodB	yqgO	-20.0	20.0	0.309148035982	0.983069739744	0	0.629407351838	0.638022813688
yusO	ywrA	-20.0	20.0	0.324105269295	0.983062908068	0	0.629171353581	0.638022813688
spoVT	gerBC	-20.0	20.0	0.326209482549	0.983052888276	0	0.628935532234	0.638022813688
yfiV	ypkP	20.0	20.0	0.294951553076	0.983005294264	0	0.628699887598	0.638022813688
rok	yydI	-20.0	20.0	0.312975574448	0.982928096322	-1	0.628838951311	0.638403041825
degU	yitP	20.0	20.0	0.378366346851	0.982918531975	0	0.628603519281	0.638403041825
resD	resA	20.0	20.0	0.295589992567	0.98289564586	1	0.62874251497	0.638783269962
sigE	ypbF	20.0	20.0	0.351153844794	0.982890522102	0	0.628507295174	0.638783269962
kipR	ydzU	-20.0	20.0	0.349829986464	0.982864675594	0	0.628272251309	0.638783269962
yobD	ybdK	20.0	20.0	0.398942192977	0.982850442935	0	0.628037383178	0.638783269962
sigE	yoaQ	20.0	20.0	0.269677153533	0.982839739975	0	0.627802690583	0.638783269962
sigG	yfkS	20.0	20.0	0.304815316609	0.982839512252	0	0.627568173328	0.638783269962
sigB	yebG	20.0	20.0	0.313866034115	0.982835071663	0	0.627333831217	0.638783269962
spoIVCB	mtn	20.0	20.0	0.333009910736	0.982813551882	0	0.627099664054	0.638783269962
spoIVCB	yycO	20.0	20.0	0.287914567819	0.982780873697	0	0.626865671642	0.638783269962
ybbB	yitI	20.0	20.0	0.30419278421	0.982777685582	0	0.626631853786	0.638783269962
degU	yxiI	-20.0	20.0	0.312241013423	0.982758670749	0	0.626398210291	0.638783269962
sigG	yybO	20.0	20.0	0.35794297006	0.982754344021	0	0.626164740962	0.638783269962
licR	melA	20.0	20.0	0.29269614075	0.982703675755	0	0.625931445604	0.638783269962
abrB	pksM	-20.0	20.0	0.308518858539	0.982699349027	0	0.625698324022	0.638783269962
tnrA	amtB	20.0	20.0	0.281514963032	0.982675210437	1	0.625837676843	0.639163498099
sigD	dgrA	20.0	20.0	0.307699359259	0.982672022321	0	0.625604763677	0.639163498099
yczG	nsrR	20.0	20.0	0.280308532277	0.982660180749	0	0.62537202381	0.639163498099
ywqM	yngC	-20.0	20.0	0.295756783738	0.982651527292	0	0.625139457047	0.639163498099
sigD	yoyA	20.0	20.0	0.308961522218	0.982649933235	0	0.624907063197	0.639163498099
sigE	cotH	20.0	20.0	0.35173792434	0.982619759998	0	0.624674842066	0.639163498099
hrcA	greA	-20.0	20.0	0.268851976692	0.982560665997	0	0.624442793462	0.639163498099
gerE	cotF	-20.0	20.0	0.296799528672	0.982556566992	-1	0.624582250278	0.639543726236
exuR	uxaC	-20.0	20.0	0.386041183224	0.982533680876	-1	0.624721603563	0.639923954373
natR	yfiJ	20.0	20.0	0.314362360179	0.982503393778	0	0.624489795918	0.639923954373
spo0A	yppE	20.0	20.0	0.292275038015	0.982498042298	1	0.624629080119	0.64030418251
bmrR	ycnD	-20.0	20.0	0.314683471703	0.982479369049	0	0.62439747868	0.64030418251
yybA	yyzN	20.0	20.0	0.332098398063	0.982466161142	0	0.624166048925	0.64030418251
yusO	ypgQ	20.0	20.0	0.333414575888	0.98245705224	0	0.623934790663	0.64030418251
sigA	cbiO	20.0	20.0	0.308852236059	0.982454888876	0	0.623703703704	0.64030418251
spo0A	ykzF	20.0	20.0	0.429531076205	0.982443502748	1	0.623843021103	0.640684410646
levR	hutM	-20.0	20.0	0.276744491678	0.982442364136	0	0.623612139156	0.640684410646
abrB	sboX	-20.0	20.0	0.335398804462	0.982438378991	-1	0.623751387347	0.641064638783
glnL	yqbS	20.0	20.0	0.25009545027	0.982424487916	0	0.623520710059	0.641064638783
spo0A	cdd	20.0	20.0	0.371334327668	0.982407181003	0	0.623290203327	0.641064638783
mta	ymfF	20.0	20.0	0.35850855916	0.982368582031	1	0.623429416112	0.64144486692
abrB	yezA	-20.0	20.0	0.38914247291	0.982358903823	0	0.62319911341	0.64144486692
ansR	mleN	-20.0	20.0	0.276913292272	0.982336131569	0	0.622968980798	0.64144486692
sigE	cotF	20.0	20.0	0.3134641669	0.982309260309	1	0.623108157992	0.641825095057
yclA	yozT	20.0	20.0	0.320740437111	0.982301517742	0	0.622878228782	0.641825095057
abrB	yjdJ	-20.0	20.0	0.357886843849	0.982271913812	0	0.6226484692	0.641825095057
yvrH	yxzC	20.0	20.0	0.293949450378	0.982267017777	0	0.622418879056	0.641825095057
spo0A	abnB	20.0	20.0	0.315479614394	0.982266903916	0	0.622189458164	0.641825095057
abrB	epsN	-20.0	20.0	0.278663769363	0.982254834621	-1	0.622328666175	0.642205323194
ywcC	mhqR	-20.0	20.0	0.279243162687	0.982254151453	0	0.622099447514	0.642205323194
sigF	yabK	20.0	20.0	0.355338888291	0.982239804933	1	0.622238586156	0.642585551331
ydeS	yvaF	20.0	20.0	0.297839358551	0.982234339592	0	0.622009569378	0.642585551331
yvfI	rplN	20.0	20.0	0.310910219796	0.982232517811	0	0.621780721118	0.642585551331
ypoP	yrvM	20.0	20.0	0.297261364994	0.982222953465	0	0.621552041192	0.642585551331
tnrA	aroF	-20.0	20.0	0.289112355571	0.982202572297	0	0.621323529412	0.642585551331
xpf	ykzK	20.0	20.0	0.267083499542	0.982197220817	0	0.621095185594	0.642585551331
cssR	bmrR	20.0	20.0	0.30211945794	0.982180027765	0	0.620867009552	0.642585551331
hrcA	yrrB	-20.0	20.0	0.310582391554	0.982179458459	0	0.620639001102	0.642585551331
cysL	aroF	20.0	20.0	0.312467103072	0.982172626782	0	0.620411160059	0.642585551331
sigA	rplJ	20.0	20.0	0.271103212578	0.98217148817	0	0.620183486239	0.642585551331
spxA	yocA	20.0	20.0	0.279720850203	0.982143136713	0	0.619955979457	0.642585551331
sigB	ynfC	20.0	20.0	0.28246092316	0.982139834736	0	0.619728639531	0.642585551331
ywcC	yndG	-20.0	20.0	0.315106691602	0.982082334794	0	0.619501466276	0.642585551331
spo0A	ykqA	-20.0	20.0	0.321436898519	0.98207664173	0	0.619274459509	0.642585551331
spo0A	era	20.0	20.0	0.342693167325	0.98206764669	0	0.619047619048	0.642585551331
yusO	pksB	20.0	20.0	0.282930000778	0.982048631857	0	0.618820944709	0.642585551331
rok	yqzI	-20.0	20.0	0.290373614471	0.982044532851	0	0.61859443631	0.642585551331
ftsR	nrdI	20.0	20.0	0.289087052455	0.981984869545	0	0.61836809367	0.642585551331
sigB	adhA	20.0	20.0	0.345132872239	0.981966424019	0	0.618141916606	0.642585551331
mta	ytpB	20.0	20.0	0.277208210708	0.981941602262	0	0.617915904936	0.642585551331
ylpC	rpsP	-20.0	20.0	0.357797040317	0.981940805233	0	0.61769005848	0.642585551331
sigG	yugS	20.0	20.0	0.288000069223	0.981923839903	0	0.617464377055	0.642585551331
gerE	cgeD	20.0	20.0	0.305355826919	0.981917463672	1	0.617604090577	0.642965779468
yczG	yoeD	20.0	20.0	0.317820785967	0.981914047834	0	0.61737860533	0.642965779468
degU	wapA	-20.0	20.0	0.269037986295	0.981863493429	-1	0.617518248175	0.643346007605
lexA	pcrA	-20.0	20.0	0.375339585203	0.981861216203	-1	0.617657789128	0.643726235741
sigH	ypgR	20.0	20.0	0.310562339331	0.981857458782	0	0.617432530999	0.643726235741
codY	pksI	-20.0	20.0	0.293529547614	0.981834572666	0	0.617207437113	0.643726235741
abrB	ywfG	-20.0	20.0	0.342433171395	0.981821364758	-1	0.617346938776	0.644106463878
ftsR	yocM	20.0	20.0	0.258399040871	0.981821023174	0	0.617122040073	0.644106463878
yobD	pksA	20.0	20.0	0.29972172801	0.981813622192	0	0.616897305171	0.644106463878
lexA	ruvB	-20.0	20.0	0.277844103937	0.981734830192	-1	0.617036767383	0.644486692015
degU	ywqH	20.0	20.0	0.287995825097	0.981731755937	0	0.616812227074	0.644486692015
ylaC	ntdA	20.0	20.0	0.293094559971	0.981718775752	0	0.616587850127	0.644486692015
yczG	rpmF	20.0	20.0	0.316283494469	0.981714562885	0	0.616363636364	0.644486692015
sigH	yesL	20.0	20.0	0.410049739436	0.981657290665	0	0.616139585605	0.644486692015
ydhC	yshA	20.0	20.0	0.332510518729	0.981616072885	0	0.615915697674	0.644486692015
yusO	pssA	-20.0	20.0	0.305599692088	0.981605939232	0	0.615691972394	0.644486692015
ftsR	cinA	20.0	20.0	0.268517504362	0.981597399636	0	0.615468409586	0.644486692015
dnaA	gutR	-20.0	20.0	0.31201895105	0.981592503602	0	0.615245009074	0.644486692015
sigE	mpr	20.0	20.0	0.383261931064	0.98159056796	0	0.615021770682	0.644486692015
ganR	amyD	-20.0	20.0	0.302132711682	0.981582256087	0	0.614798694233	0.644486692015
abrB	pksI	-20.0	20.0	0.312195348264	0.981570983821	0	0.61457577955	0.644486692015
sigH	gltP	20.0	20.0	0.280604994316	0.981549122457	0	0.614353026459	0.644486692015
rocR	yheI	20.0	20.0	0.316252215878	0.9815439987	0	0.614130434783	0.644486692015
gerE	yisJ	-20.0	20.0	0.2724766981	0.981536711578	0	0.613908004346	0.644486692015
malR	mdxF	20.0	20.0	0.302485901855	0.981520315555	0	0.613685734975	0.644486692015
sigG	yvaB	20.0	20.0	0.310884504562	0.98151086507	1	0.613825551936	0.644866920152
nadR	hisC	-20.0	20.0	0.288839780953	0.981505172006	0	0.613603473227	0.644866920152
sigH	ypiF	20.0	20.0	0.301788942786	0.981422964168	0	0.613381555154	0.644866920152
yceK	yczG	20.0	20.0	0.277335050939	0.981422508722	0	0.613159797542	0.644866920152
codY	yckB	20.0	20.0	0.357867605145	0.981403835474	0	0.612938200217	0.644866920152
yclA	yyzF	20.0	20.0	0.250395136845	0.981398256272	0	0.612716763006	0.644866920152
yraB	ywrO	20.0	20.0	0.27790105283	0.981371498873	0	0.612495485735	0.644866920152
perR	ykvZ	20.0	20.0	0.293592710304	0.981370929566	0	0.612274368231	0.644866920152
lmrA	yusY	20.0	20.0	0.261779039828	0.981337340491	0	0.612053410321	0.644866920152
aseR	ywgB	-20.0	20.0	0.315649725104	0.981333013763	0	0.611832611833	0.644866920152
ylbO	spoIIIAC	-20.0	20.0	0.260610134923	0.981313885069	-1	0.61197259286	0.645247148289
yobQ	yqjY	20.0	20.0	0.291255813282	0.981303409832	0	0.611751982696	0.645247148289
ywqM	yoeC	20.0	20.0	0.29341576112	0.981293503901	0	0.611531531532	0.645247148289
ccpA	yfiG	-20.0	20.0	0.281983988457	0.981286786086	0	0.611311239193	0.645247148289
yvcP	yvcQ	20.0	20.0	0.284131620821	0.981252513843	0	0.61109110551	0.645247148289
cssR	cueR	20.0	20.0	0.314794477716	0.981241924745	0	0.61087113031	0.645247148289
yoaU	yoaQ	20.0	20.0	0.266128636232	0.981204919832	0	0.610651313422	0.645247148289
ccpA	araA	-20.0	20.0	0.285664101821	0.981201503994	-1	0.610791366906	0.645627376426
ccpC	yusY	-20.0	20.0	0.264699218931	0.981180667381	0	0.610571736785	0.645627376426
yuaC	opuCA	-20.0	20.0	0.261217551923	0.981180325797	0	0.610352264558	0.645627376426
tnrA	yoaE	-20.0	20.0	0.296481257795	0.981173494121	0	0.610132950054	0.645627376426
ganR	melA	-20.0	20.0	0.274298407907	0.981115994178	0	0.609913793103	0.645627376426
sigA	mapA	20.0	20.0	0.342759659962	0.981110187253	1	0.610053859964	0.646007604563
ydhC	trmB	20.0	20.0	0.277146195417	0.98109732093	0	0.609834888729	0.646007604563
sigF	yloB	20.0	20.0	0.251500099846	0.981094246675	0	0.609616074632	0.646007604563
ytrA	yndB	20.0	20.0	0.253963234386	0.981058266513	0	0.609397417504	0.646007604563
spo0A	ywjG	-20.0	20.0	0.289276123315	0.981044830883	0	0.609178917175	0.646007604563
cssR	ybfQ	20.0	20.0	0.292752125787	0.981021489323	0	0.608960573477	0.646007604563
sigF	yojJ	20.0	20.0	0.264873224175	0.981017731901	0	0.608742386241	0.646007604563
ccpB	yrzH	-20.0	20.0	0.284753048901	0.981016707149	0	0.608524355301	0.646007604563
ypoP	ypmT	20.0	20.0	0.285940495757	0.981011014085	0	0.608306480487	0.646007604563
spoIIID	spoIID	-20.0	20.0	0.304520393752	0.980821321206	-1	0.608446671439	0.6463878327
yesS	yngHB	20.0	20.0	0.278307062768	0.980818133091	0	0.608228980322	0.6463878327
rok	ynzI	-20.0	20.0	0.26744474401	0.980785568767	0	0.608011444921	0.6463878327
yraB	yppF	20.0	20.0	0.318805150266	0.980766553935	0	0.60779406507	0.6463878327
yusO	ykkA	20.0	20.0	0.312448028041	0.980747539102	0	0.6075768406	0.6463878327
yodB	purU	-20.0	20.0	0.30924715799	0.980743326235	0	0.607359771347	0.6463878327
degU	yczC	20.0	20.0	0.307906724415	0.980716113391	0	0.607142857143	0.6463878327
walR	uppS	20.0	20.0	0.261648595723	0.980715885668	0	0.606926097822	0.6463878327
sigD	ywqK	-20.0	20.0	0.278439943516	0.980715544085	0	0.606709493219	0.6463878327
ganR	yuxG	-20.0	20.0	0.292071340833	0.98069721242	0	0.606493043168	0.6463878327
abrB	yydJ	-20.0	20.0	0.331810910807	0.980692202524	-1	0.606633380884	0.646768060837
sigB	mecA	20.0	20.0	0.298385462391	0.980678197587	0	0.606417112299	0.646768060837
ydeE	gerBC	20.0	20.0	0.294470231299	0.980634360998	0	0.606200997862	0.646768060837
sigA	rpsJ	20.0	20.0	0.297304522584	0.980630717437	1	0.606341289633	0.647148288973
bmrR	metQ	20.0	20.0	0.268902414872	0.980622633287	0	0.606125356125	0.647148288973
yvrH	dltD	20.0	20.0	0.240030017307	0.980620469923	1	0.606265574938	0.64752851711
lexA	parC	-20.0	20.0	0.311617877404	0.980618534281	-1	0.60640569395	0.647908745247
yvcP	glcK	20.0	20.0	0.279089066301	0.980589271934	0	0.606189967983	0.647908745247
degU	ywqI	20.0	20.0	0.294247657056	0.980574356107	0	0.605974395448	0.647908745247
yvcP	yhcE	20.0	20.0	0.261300377027	0.980562514535	0	0.605758976182	0.647908745247
ylbO	spsJ	20.0	20.0	0.278867527154	0.980550559102	0	0.605543710021	0.647908745247
sigF	yabT	20.0	20.0	0.244577621464	0.980532796743	1	0.60568383659	0.648288973384
ylaC	yozJ	20.0	20.0	0.257793679289	0.980531771992	0	0.60546875	0.648288973384
sigD	yfiT	20.0	20.0	0.253537656895	0.98049579183	0	0.605253816116	0.648288973384
codY	appF	-20.0	20.0	0.30362393831	0.980462999783	-1	0.60539389638	0.648669201521
yvfI	flgC	-20.0	20.0	0.337093474203	0.980454801772	0	0.60517914154	0.648669201521
abrB	xynD	-20.0	20.0	0.241039543504	0.980451158211	-1	0.605319148936	0.649049429658
rghRA	yvaM	-20.0	20.0	0.288872981526	0.980431915656	-1	0.605459057072	0.649429657795
rocR	yqjA	20.0	20.0	0.301281883118	0.980418252303	0	0.605244507442	0.649429657795
cysL	aroB	20.0	20.0	0.272036847756	0.980402311725	0	0.605030109812	0.649429657795
gerE	yisZ	-20.0	20.0	0.274615980135	0.980396504801	0	0.604815864023	0.649429657795
abrB	yyzI	-20.0	20.0	0.286721343286	0.980368494928	0	0.604601769912	0.649429657795
gerE	ygaK	20.0	20.0	0.225253249392	0.980355400881	0	0.604387827318	0.649429657795
yoaU	yoaM	20.0	20.0	0.285240146268	0.980340598916	0	0.604174036081	0.649429657795
sigE	proJ	20.0	20.0	0.310524182188	0.980326480118	0	0.60396039604	0.649429657795
spo0A	ybbE	20.0	20.0	0.250250919203	0.980283554419	0	0.603746907034	0.649429657795
ccpA	acoA	-20.0	20.0	0.340888564094	0.980219905968	-1	0.603886925795	0.649809885932
mta	ykuD	20.0	20.0	0.281489718234	0.980204762418	0	0.603673613564	0.649809885932
ccpA	yesP	-20.0	20.0	0.269198920731	0.980180509968	0	0.603460451977	0.649809885932
resD	yozB	20.0	20.0	0.260490564864	0.980154549598	0	0.603247440875	0.649809885932
sigF	yhbB	20.0	20.0	0.239381895608	0.980151816927	0	0.603034580099	0.649809885932
rghRA	ycbU	-20.0	20.0	0.269526982627	0.980150792176	0	0.602821869489	0.649809885932
rok	pbpF	20.0	20.0	0.292464566486	0.980149311979	0	0.602609308886	0.649809885932
sigE	dtpT	20.0	20.0	0.299639566681	0.980092950649	0	0.602396898132	0.649809885932
yuaC	yvbF	-20.0	20.0	0.281029277938	0.980079059574	0	0.602184637068	0.649809885932
spo0A	tkt	-20.0	20.0	0.320351392019	0.980061297216	-1	0.60232476224	0.650190114068
ydeP	yqaD	20.0	20.0	0.273760879055	0.980054693262	0	0.602112676056	0.650190114068
ylaC	yoaO	20.0	20.0	0.252273854788	0.980043193274	0	0.601900739176	0.650190114068
sigB	yhfP	20.0	20.0	0.240577173919	0.980034539817	0	0.601688951443	0.650190114068
mgsR	sigB	20.0	20.0	0.272109037146	0.980025317054	0	0.601477312698	0.650190114068
hrcA	ypmA	-20.0	20.0	0.229157948966	0.979961327019	0	0.601265822785	0.650190114068
hrcA	panB	-20.0	20.0	0.253489156913	0.979958594348	0	0.601054481547	0.650190114068
ftsR	ycgB	20.0	20.0	0.271213395825	0.97994174288	0	0.600843288826	0.650190114068
degU	eglS	20.0	20.0	0.257329609493	0.979936049817	0	0.600632244468	0.650190114068
yclA	yrbC	20.0	20.0	0.283231431794	0.979927168637	0	0.600421348315	0.650190114068
spo0A	aslA	20.0	20.0	0.271040614623	0.979923297354	0	0.600210600211	0.650190114068
sigB	yjbC	20.0	20.0	0.232798694449	0.979888228082	1	0.600350877193	0.650570342205
ylbO	spoIIIAH	-20.0	20.0	0.257368033859	0.9798808271	-1	0.60049105577	0.650950570342
sigB	ywsA	20.0	20.0	0.306225878044	0.979814445978	0	0.600280504909	0.650950570342
pucR	yuzJ	20.0	20.0	0.240844409146	0.979707416382	0	0.600070101647	0.650950570342
hrcA	ampS	-20.0	20.0	0.28366307657	0.979659936232	0	0.59985984583	0.650950570342
sigD	ydjG	20.0	20.0	0.287790225145	0.979658569897	0	0.599649737303	0.650950570342
sigE	yvdQ	20.0	20.0	0.264308510774	0.97958900066	0	0.59943977591	0.650950570342
azlB	yncF	-20.0	20.0	0.252096140015	0.979578183839	0	0.599229961498	0.650950570342
hpr	cimH	-20.0	20.0	0.269176540454	0.979562812567	0	0.599020293912	0.650950570342
sigH	ytxH	20.0	20.0	0.300158115329	0.979556664058	1	0.599160545645	0.651330798479
ftsR	ypmR	20.0	20.0	0.296295671064	0.979555525446	0	0.598951048951	0.651330798479
gabR	atpI	-20.0	20.0	0.288555392742	0.979554045249	0	0.598741698707	0.651330798479
spo0A	ywzH	-20.0	20.0	0.237965549399	0.979497342336	0	0.598532494759	0.651330798479
splA	moaB	-20.0	20.0	0.263918484153	0.979481060174	0	0.598323436954	0.651330798479
lmrA	ktrA	-20.0	20.0	0.237489154603	0.979458401781	0	0.59811452514	0.651330798479
cggR	yunF	-20.0	20.0	0.244938337405	0.97944314437	0	0.597905759162	0.651330798479
sigH	ygaB	20.0	20.0	0.253368432481	0.979436995861	0	0.59769713887	0.651330798479
yvrH	albA	20.0	20.0	0.261307203301	0.979415589942	0	0.597488664109	0.651330798479
kipR	katA	20.0	20.0	0.2365543946	0.979400560254	0	0.597280334728	0.651330798479
xpf	xkdN	20.0	20.0	0.259153175726	0.979377332555	0	0.597072150575	0.651330798479
zur	rpsN	-20.0	20.0	0.251485128168	0.979317327665	-1	0.597212543554	0.651711026616
mta	fabG	20.0	20.0	0.270574524767	0.979297971248	0	0.597004528039	0.651711026616
degU	yxiF	-20.0	20.0	0.253673389152	0.979296491052	0	0.596796657382	0.651711026616
nsrR	fnr	-20.0	20.0	0.241983482299	0.979295807884	-1	0.596936999652	0.652091254753
ansR	yocS	20.0	20.0	0.244935731448	0.979269392069	0	0.596729297147	0.652091254753
lexA	moeA	-20.0	20.0	0.281318148523	0.97925242674	0	0.59652173913	0.652091254753
ypoP	lplA	18.0	20.0	0.2697878579	0.979243317838	0	0.596314325452	0.652091254753
yybE	yybD	20.0	20.0	0.248405909635	0.979241609919	0	0.596107055961	0.652091254753
hrcA	yrrC	-20.0	20.0	0.259019894802	0.979236713884	0	0.595899930507	0.652091254753
spxA	yktB	20.0	20.0	0.273302255922	0.979230223791	0	0.595692948941	0.652091254753
ywaE	tyrZ	20.0	20.0	0.290721633632	0.979178530774	0	0.595486111111	0.652091254753
sigF	yhcN	20.0	20.0	0.274537577478	0.979170332762	1	0.59562651857	0.65247148289
sigM	yfhQ	20.0	20.0	0.248429199371	0.97914949615	0	0.595419847328	0.65247148289
pksA	yeeI	20.0	20.0	0.251212499694	0.97910474867	0	0.595213319459	0.65247148289
abrB	yjbA	-20.0	20.0	0.241282292766	0.97907434771	0	0.595006934813	0.65247148289
spoIVCB	mccA	20.0	20.0	0.227295691135	0.979070704149	0	0.594800693241	0.65247148289
yraB	yjbH	20.0	20.0	0.273719671925	0.979070134843	0	0.594594594595	0.65247148289
ylaC	ykzR	20.0	20.0	0.248510026731	0.979066491282	0	0.594388638725	0.65247148289
yceK	yrzA	20.0	20.0	0.273283370171	0.979026753698	0	0.594182825485	0.65247148289
sigE	gid	20.0	20.0	0.270160433705	0.979014001236	0	0.593977154725	0.65247148289
nadR	hisD	-20.0	20.0	0.277462443905	0.97899202601	0	0.593771626298	0.65247148289
hrcA	ccpN	-20.0	20.0	0.242336891303	0.978967545837	0	0.593566240055	0.65247148289
rocR	dnaB	-20.0	20.0	0.248577751638	0.978947392392	0	0.593360995851	0.65247148289
sigW	yuaE	20.0	20.0	0.248038365668	0.978926555779	0	0.593155893536	0.65247148289
adaA	yccK	20.0	20.0	0.263305295824	0.978877595432	0	0.592950932965	0.65247148289
hpr	yhjB	-20.0	20.0	0.239584753729	0.978835922207	0	0.59274611399	0.65247148289
sigG	ytlA	20.0	20.0	0.244352509657	0.978821575686	0	0.592541436464	0.65247148289
abrB	yxbB	-20.0	20.0	0.246377188228	0.978794590565	-1	0.592682084915	0.652851711027
spoIIID	accD	-20.0	20.0	0.252927988588	0.978766239108	0	0.592477570738	0.652851711027
phoP	skfE	20.0	20.0	0.27143600554	0.978733788646	1	0.592618144188	0.653231939163
ydfI	ydzQ	20.0	20.0	0.337495131153	0.978728209443	0	0.592413793103	0.653231939163
tnrA	mtnU	-20.0	20.0	0.297826942688	0.978712496588	0	0.592209582902	0.653231939163
sigD	yqxI	-20.0	20.0	0.298338298377	0.978709877778	0	0.592005513439	0.653231939163
deoR	mleN	-20.0	20.0	0.212450221016	0.978700427293	0	0.591801584568	0.653231939163
adaA	yyzI	20.0	20.0	0.255684478213	0.978673897617	0	0.591597796143	0.653231939163
gntR	ybaK	20.0	20.0	0.24191893639	0.978639739235	0	0.591394148021	0.653231939163
gerE	ydzH	20.0	20.0	0.236395532794	0.978611957085	0	0.591190640055	0.653231939163
yusO	yulD	20.0	20.0	0.25840628702	0.978569259108	0	0.590987272102	0.653231939163
ccpA	sigL	-20.0	20.0	0.228411918593	0.978557986842	-1	0.591127922971	0.6536121673
dnaA	serC	-20.0	20.0	0.238385350839	0.978556392784	0	0.590924716397	0.6536121673
liaR	zosA	20.0	20.0	0.223184258915	0.97855422942	0	0.590721649485	0.6536121673
gerE	yrzN	-20.0	20.0	0.228493987767	0.97854534824	0	0.590518722089	0.6536121673
lmrA	cdsA	-20.0	20.0	0.253644514438	0.978529407662	0	0.590315934066	0.6536121673
abrB	asnH	-20.0	20.0	0.211169874967	0.978519046287	-1	0.590456573979	0.653992395437
resD	ctaB	20.0	20.0	0.226084130007	0.978511645304	1	0.590597117364	0.654372623574
sigE	ylxY	20.0	20.0	0.295626010395	0.978478853258	0	0.590394511149	0.654372623574
xpf	xkdD	20.0	20.0	0.294408430229	0.978463709708	0	0.590192043896	0.654372623574
exuR	exuM	-20.0	20.0	0.229454602065	0.978445378044	-1	0.590332533425	0.654752851711
ctsR	yfmJ	-20.0	20.0	0.229223962242	0.978444353292	0	0.590130226182	0.654752851711
liaR	ypjQ	20.0	20.0	0.231969768504	0.978402907789	0	0.589928057554	0.654752851711
ccpA	glpK	-20.0	20.0	0.220774005156	0.978402793928	-1	0.590068493151	0.655133079848
mntR	yabB	20.0	20.0	0.231131140244	0.978369204853	0	0.589866484081	0.655133079848
sigM	alrA	20.0	20.0	0.277811294748	0.978363511789	0	0.589664613279	0.655133079848
cggR	pdhC	-20.0	20.0	0.252399355263	0.97832514054	0	0.589462880602	0.655133079848
yodB	ywnA	-20.0	20.0	0.256477150753	0.978262516841	0	0.58926128591	0.655133079848
ysmB	ytxO	20.0	20.0	0.244500728697	0.978236784193	0	0.58905982906	0.655133079848
sigH	ureB	20.0	20.0	0.270789336077	0.978236670332	1	0.589200273411	0.655513307985
sigG	yfkT	20.0	20.0	0.20969144111	0.978211165407	0	0.58899897506	0.655513307985
sigE	recR	20.0	20.0	0.262341493061	0.978199437696	0	0.588797814208	0.655513307985
fur	nasD	-20.0	20.0	0.236168798039	0.978189645627	0	0.588596790714	0.655513307985
ysmB	ykzR	20.0	20.0	0.271378015004	0.978145125869	0	0.588395904437	0.655513307985
ywqM	folB	20.0	20.0	0.254121147186	0.978133853603	0	0.588195155237	0.655513307985
gntR	gntK	-20.0	20.0	0.271747522643	0.978101517002	-1	0.588335607094	0.655893536122
abrB	dacC	-20.0	20.0	0.252178645808	0.978080452667	0	0.588135015343	0.655893536122
yezE	yvfI	20.0	20.0	0.245852465147	0.978074873465	0	0.587934560327	0.655893536122
hrcA	ydiL	-20.0	20.0	0.212203606688	0.978045952701	0	0.587734241908	0.655893536122
perR	yvaA	20.0	20.0	0.234522217214	0.978041170528	0	0.587534059946	0.655893536122
yvrH	yxiG	20.0	20.0	0.273687361479	0.978018739857	0	0.5873340143	0.655893536122
ysmB	mtn	20.0	20.0	0.225451854949	0.978011111152	0	0.587134104833	0.655893536122
rghRA	dacA	20.0	20.0	0.217857868064	0.977975358713	0	0.586934331405	0.655893536122
dnaA	ppnK	-20.0	20.0	0.230336272724	0.977961012193	0	0.586734693878	0.655893536122
csoR	qcrA	20.0	20.0	0.226761320891	0.977926512227	0	0.586535192112	0.655893536122
rok	yjcM	-20.0	20.0	0.228439956815	0.977924348863	0	0.586335825969	0.655893536122
abrB	yqeB	-20.0	20.0	0.242919420985	0.977899185522	0	0.586136595311	0.655893536122
yceK	czrA	20.0	20.0	0.23656813279	0.977834056874	0	0.5859375	0.655893536122
ccpC	ywfH	-20.0	20.0	0.236815143601	0.977807868782	0	0.585738539898	0.655893536122
sigF	tuaD	20.0	20.0	0.250323905239	0.977789992562	0	0.585539714868	0.655893536122
fur	yetH	-20.0	20.0	0.229644534768	0.977719398573	0	0.585341024771	0.655893536122
yesS	lplB	20.0	20.0	0.256161446509	0.977666225359	0	0.585142469471	0.655893536122
yodB	ycnE	-20.0	20.0	0.292697470607	0.977637760041	0	0.58494404883	0.655893536122
padR	yhjG	-20.0	20.0	0.243121794062	0.977621364018	0	0.584745762712	0.655893536122
lmrA	yybS	-20.0	20.0	0.233409533767	0.977605195718	0	0.584547610979	0.655893536122
sigE	ywlB	20.0	20.0	0.236817803961	0.977603829382	0	0.584349593496	0.655893536122
ylaC	ykvR	20.0	20.0	0.263676622232	0.977568190804	0	0.584151710125	0.655893536122
sigH	ypgQ	20.0	20.0	0.2321036457	0.977558057151	0	0.583953960731	0.655893536122
cggR	salA	-20.0	20.0	0.226385725347	0.977528794804	0	0.583756345178	0.655893536122
ypoP	rpmE	20.0	20.0	0.284044700315	0.977519799764	0	0.583558863329	0.655893536122
adaA	yobN	20.0	20.0	0.223617174003	0.977509779972	0	0.583361515049	0.655893536122
perR	spoIIIE	-20.0	20.0	0.291802045146	0.977505111659	0	0.583164300203	0.655893536122
spoVT	ypzF	20.0	20.0	0.232959156032	0.977501923544	0	0.582967218655	0.655893536122
